"op","dms_update_ts","logtime","siteid","probeid","firstseenat","sourceidtype","trackedvehicletypeid","schema_name","table_name","ingest_hour","ingest_year","ingest_month","ingest_day","op","dms_update_ts","id","number","activity_id","enabled","name","beaconindex","instance_id","androidname","longitude","latitude","status_date","entry_status_username","ingest_hour","ingest_year","ingest_month","ingest_day","in_out_filter","seq"
"I","2022-03-06 06:36:17.013000","2022-03-06 16:36:09 +10:30","20886","970100249","2022-03-06 16:36:09 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720692","20886","8919","1","true","North - South Motorway North of Ryans Road","1125","North ; South Motorway ; North of ; Ryans Road","North ; South Motorway ; North of ; Ryans Road","138.586227","-34.7789",,"BTSites","12","2021","05","28","1","177"
"I","2022-03-06 06:36:35.017000","2022-03-06 16:36:28 +10:30","20884","970100249","2022-03-06 16:36:23 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720652","20884","8920","1","true","North - South Motorway South of Bolivar Water Treatment Plant","1123","North ; South Motorway ; South of Bolivar Water ; Treatment Plant","North ; South Motorway ; South of Bolivar Water ; Treatment Plant","138.588135","-34.775539",,"BTSites","12","2021","05","28","1","178"
"I","2022-03-06 06:36:35.017000","2022-03-06 16:36:28 +10:30","20884","970100249","2022-03-06 16:36:23 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429231","20884","8920","1","true","North - South Motorway South of Bolivar Water Treatment Plant","1123","North ; South Motorway ; South of Bolivar Water ; Treatment Plant","North ; South Motorway ; South of Bolivar Water ; Treatment Plant","138.588135","-34.775539",,"BTSites","11","2021","07","06","2","179"
"I","2022-03-06 06:37:02.167000","2022-03-06 16:36:45 +10:30","20887","970100249","2022-03-06 16:36:45 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720705","20887","8928","1","true","North - South Motorway South of Hodgson Road","1126","North ; South Motorway ; South of Hodgson Road","North ; South Motorway ; South of Hodgson Road","138.591034","-34.770321",,"BTSites","12","2021","05","28","1","180"
"I","2022-03-06 06:37:02.167000","2022-03-06 16:36:45 +10:30","20887","970100249","2022-03-06 16:36:45 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429273","20887","8928","1","true","North - South Motorway South of Hodgson Road","1126","North ; South Motorway ; South of Hodgson Road","North ; South Motorway ; South of Hodgson Road","138.591034","-34.770321",,"BTSites","11","2021","07","06","2","181"
"I","2022-03-06 06:37:02.167000","2022-03-06 16:36:52 +10:30","20882","970100249","2022-03-06 16:36:52 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720620","20882","8929","1","true","North - South Motorway just South of Bolivar Interchange","1121","North ; South Motorway ; just South of Bolivar ; Interchange","North ; South Motorway ; just South of Bolivar ; Interchange","138.590958","-34.767349",,"BTSites","12","2021","05","28","1","182"
"I","2022-03-06 06:37:02.167000","2022-03-06 16:36:52 +10:30","20882","970100249","2022-03-06 16:36:52 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429200","20882","8929","1","true","North - South Motorway just South of Bolivar Interchange","1121","North ; South Motorway ; just South of Bolivar ; Interchange","North ; South Motorway ; just South of Bolivar ; Interchange","138.590958","-34.767349",,"BTSites","11","2021","07","06","2","183"
"I","2022-03-06 06:37:33.630000","2022-03-06 16:37:10 +10:30","20909","970100249","2022-03-06 16:37:10 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.724935","20909","8930","1","true","North - South Motorway just North of Bolivar Interchange","1148","North ; South Motorway ; just North of Bolivar ; Interchange","North ; South Motorway ; just North of Bolivar ; Interchange","138.589233","-34.763641",,"BTSites","12","2021","05","28","1","184"
"I","2022-03-06 06:37:33.630000","2022-03-06 16:37:10 +10:30","20909","970100249","2022-03-06 16:37:10 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429580","20909","8930","1","true","North - South Motorway just North of Bolivar Interchange","1148","North ; South Motorway ; just North of Bolivar ; Interchange","North ; South Motorway ; just North of Bolivar ; Interchange","138.589233","-34.763641",,"BTSites","11","2021","07","06","2","185"
"I","2022-03-06 06:37:33.630000","2022-03-06 16:37:27 +10:30","20883","970100249","2022-03-06 16:37:27 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720636","20883","8931","1","true","North - South Motorway between Jobson Road & Bolivar Interchange","1122","North ; South Motorway ; between Jobson Road ; Bolivar Interchange","North ; South Motorway ; between Jobson Road ; Bolivar Interchange","138.588455","-34.759701",,"BTSites","12","2021","05","28","1","186"
"I","2022-03-06 06:37:33.630000","2022-03-06 16:37:27 +10:30","20883","970100249","2022-03-06 16:37:27 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429215","20883","8931","1","true","North - South Motorway between Jobson Road & Bolivar Interchange","1122","North ; South Motorway ; between Jobson Road ; Bolivar Interchange","North ; South Motorway ; between Jobson Road ; Bolivar Interchange","138.588455","-34.759701",,"BTSites","11","2021","07","06","2","187"
"I","2022-03-06 06:38:03.353000","2022-03-06 16:37:47 +10:30","20880","970100249","2022-03-06 16:37:47 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720597","20880","8932","1","true","North - South Motorway near Jobson Road","1119","North ; South Motorway ; near Jobson Road","North ; South Motorway ; near Jobson Road","138.585815","-34.7547",,"BTSites","12","2021","05","28","1","188"
"I","2022-03-06 06:38:03.353000","2022-03-06 16:37:47 +10:30","20880","970100249","2022-03-06 16:37:47 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429171","20880","8932","1","true","North - South Motorway near Jobson Road","1119","North ; South Motorway ; near Jobson Road","North ; South Motorway ; near Jobson Road","138.585815","-34.7547",,"BTSites","11","2021","07","06","2","189"
"I","2022-03-06 06:38:03.353000","2022-03-06 16:37:57 +10:30","501","970100249","2022-03-06 16:37:57 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.706092","501","501","1","true","PORT WAKEFIELD ROAD -BOLIVAR ROAD","10","PORT WAKEFIELD ROAD; BOLIVAR ROAD","Port Wakefield Road; Bolivar Road","138.592993","-34.763238",,"BTSites","12","2021","05","28","1","190"
"I","2022-03-06 06:38:03.353000","2022-03-06 16:37:57 +10:30","501","970100249","2022-03-06 16:37:57 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.376952","501","501","1","true","PORT WAKEFIELD ROAD -BOLIVAR ROAD","10","PORT WAKEFIELD ROAD; BOLIVAR ROAD","Port Wakefield Road; Bolivar Road","138.592993","-34.763238",,"BTSites","11","2021","07","06","2","191"
"I","2022-03-06 06:39:35.747000","2022-03-06 16:39:18 +10:30","53","970100249","2022-03-06 16:39:18 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.677100","53","53","1","true","PORT WAKEFIELD ROAD - WATERLOO CORNER ROAD","252","PORT WAKEFIELD ROAD; WATERLOO CORNER ROAD","PORT WAKEFIELD ROAD ; WATERLOO CORNER ROAD","138.582876","-34.732567",,"BTSites","12","2021","05","28","1","192"
"I","2022-03-06 06:39:35.747000","2022-03-06 16:39:18 +10:30","53","970100249","2022-03-06 16:39:18 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.335999","53","53","1","true","PORT WAKEFIELD ROAD - WATERLOO CORNER ROAD","252","PORT WAKEFIELD ROAD; WATERLOO CORNER ROAD","PORT WAKEFIELD ROAD ; WATERLOO CORNER ROAD","138.582876","-34.732567",,"BTSites","11","2021","07","06","2","193"
"I","2022-03-06 06:39:35.747000","2022-03-06 16:39:22 +10:30","20911","970100249","2022-03-06 16:39:22 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.725341","20911","8940","1","true","North - South Motorway Waterloo Interchange Eastern Side On Ramp","1150","North ; South Motorway ; Waterloo Interchange ; Eastern Side On Ramp","North ; South Motorway ; Waterloo Interchange ; Eastern Side On Ramp","138.578415","-34.73241",,"BTSites","12","2021","05","28","1","194"
"I","2022-03-06 06:39:35.747000","2022-03-06 16:39:22 +10:30","20911","970100249","2022-03-06 16:39:22 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429611","20911","8940","1","true","North - South Motorway Waterloo Interchange Eastern Side On Ramp","1150","North ; South Motorway ; Waterloo Interchange ; Eastern Side On Ramp","North ; South Motorway ; Waterloo Interchange ; Eastern Side On Ramp","138.578415","-34.73241",,"BTSites","11","2021","07","06","2","195"
"I","2022-03-06 06:40:16.470000","2022-03-06 16:39:34 +10:30","20910","970100249","2022-03-06 16:39:25 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.724949","20910","8939","1","true","North - South Motorway Waterloo Interchange Western Side Off / On Ramp","1149","North ; South Motorway ; Waterloo Interchange ; Western Side Ramps","North ; South Motorway ; Waterloo Interchange ; Western Side Ramps","138.575211","-34.732876",,"BTSites","12","2021","05","28","1","196"
"I","2022-03-06 06:40:16.470000","2022-03-06 16:39:34 +10:30","20910","970100249","2022-03-06 16:39:25 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429595","20910","8939","1","true","North - South Motorway Waterloo Interchange Western Side Off / On Ramp","1149","North ; South Motorway ; Waterloo Interchange ; Western Side Ramps","North ; South Motorway ; Waterloo Interchange ; Western Side Ramps","138.575211","-34.732876",,"BTSites","11","2021","07","06","2","197"
"I","2022-03-06 06:40:16.470000","2022-03-06 16:39:47 +10:30","20911","970100249","2022-03-06 16:39:47 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.725341","20911","8940","1","true","North - South Motorway Waterloo Interchange Eastern Side On Ramp","1150","North ; South Motorway ; Waterloo Interchange ; Eastern Side On Ramp","North ; South Motorway ; Waterloo Interchange ; Eastern Side On Ramp","138.578415","-34.73241",,"BTSites","12","2021","05","28","1","198"
"I","2022-03-06 06:40:16.470000","2022-03-06 16:39:47 +10:30","20911","970100249","2022-03-06 16:39:47 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429611","20911","8940","1","true","North - South Motorway Waterloo Interchange Eastern Side On Ramp","1150","North ; South Motorway ; Waterloo Interchange ; Eastern Side On Ramp","North ; South Motorway ; Waterloo Interchange ; Eastern Side On Ramp","138.578415","-34.73241",,"BTSites","11","2021","07","06","2","199"
